Date,Q (ft3/s),
5/10/2024,"720,000",  
5/11/2024,"732,000",  
5/12/2024,"746,000",  
5/13/2024,"768,000",  
5/14/2024,"803,000",  
5/15/2024,"823,000",  
5/16/2024,"840,000",  
5/17/2024,"862,000",  
5/18/2024,"873,000",  
5/19/2024,"886,000",  
5/20/2024,"895,000",  
5/21/2024,"904,000",  
5/22/2024,"909,000",  
5/23/2024,"911,000",  
5/24/2024,"910,000",  
5/25/2024,"908,000",  
5/26/2024,"903,000",  
5/27/2024,"898,000",  
5/28/2024,"890,000",  
5/29/2024,"879,000",  
5/30/2024,"869,000",  
5/31/2024,"861,000",  
6/1/2024,"850,000",  
6/2/2024,"841,000",  
6/3/2024,"831,000",  
6/4/2024,"823,000",  
6/5/2024,"824,000",  
6/6/2024,"828,000",  
6/7/2024,"836,000",  
6/8/2024,"844,000",  
6/9/2024,"850,000",  
6/10/2024,"856,000",  
6/11/2024,"859,000",  
6/12/2024,"856,000",  
6/13/2024,"849,000",  
6/14/2024,"837,000",  
6/15/2024,"823,000",  
6/16/2024,"808,000",  
6/17/2024,"790,000",  
6/18/2024,"768,000",  
6/19/2024,"747,000",  
6/20/2024,"717,000",  
6/21/2024,"678,000",  
6/22/2024,"641,000",  
6/23/2024,"605,000",  
6/24/2024,"569,000",  
6/25/2024,"535,000",  
6/26/2024,"502,000",  
6/27/2024,"474,000",  
6/28/2024,"450,000",  
6/29/2024,"432,000",  
6/30/2024,"414,000",  
7/1/2024,"402,000",  
7/2/2024,"397,000",  
7/3/2024,"394,000",  
7/4/2024,"388,000",  
7/5/2024,"382,000",  
7/6/2024,"379,000",  
7/7/2024,"379,000",  
7/8/2024,"382,000",  
7/9/2024,"384,000",  
7/10/2024,"389,000",  
7/11/2024,"405,000",  
7/12/2024,"427,000",  
7/13/2024,"451,000",  
7/14/2024,"474,000",  
7/15/2024,"495,000",  
7/16/2024,"507,000",  
7/17/2024,"515,000",  
7/18/2024,"520,000",  
7/19/2024,"525,000",  
7/20/2024,"532,000",  
7/21/2024,"534,000",  
7/22/2024,"532,000",  
7/23/2024,"523,000",  
7/24/2024,"516,000",  
7/25/2024,"518,000",  
7/26/2024,"521,000",  
7/27/2024,"524,000",  
7/28/2024,"523,000",  
7/29/2024,"516,000",  
7/30/2024,"505,000",  
7/31/2024,"492,000",  
8/1/2024,"478,000",  
8/2/2024,"464,000",  
8/3/2024,"449,000",  
8/4/2024,"435,000",  
8/5/2024,"423,000",  
8/6/2024,"410,000",  
8/7/2024,"396,000",  
8/8/2024,"385,000",  
8/9/2024,"378,000",  
8/10/2024,"371,000",  
8/11/2024,"363,000",  
8/12/2024,"352,000",  
8/13/2024,"340,000",  
8/14/2024,"329,000",  
8/15/2024,"321,000",  
8/16/2024,"311,000",  
8/17/2024,"302,000",  
8/18/2024,"293,000",  
8/19/2024,"280,000",  
8/20/2024,"269,000",  
8/21/2024,"263,000",  
8/22/2024,"258,000",  
8/23/2024,"253,000",  
8/24/2024,"252,000",  
8/25/2024,"244,000",  
8/26/2024,"236,000",  
8/27/2024,"232,000",  
8/28/2024,"230,000",  
8/29/2024,"233,000",  
8/30/2024,"236,000",  
8/31/2024,"237,000",  
9/1/2024,"233,000",  
9/2/2024,"225,000",  
9/3/2024,"212,000",  
9/4/2024,"213,000",  
9/5/2024,"214,000",  
9/6/2024,"215,000",  
9/7/2024,"209,000",  
9/8/2024,"206,000",  
9/9/2024,"202,000",  
9/10/2024,"203,000",  
9/11/2024,"215,000",  
9/12/2024,"217,000",  
9/13/2024,"203,000",  
9/14/2024,"204,000",  
9/15/2024,"201,000",  
9/16/2024,"196,000",  
9/17/2024,"198,000",  
9/18/2024,"198,000",  
9/19/2024,"200,000",  
9/20/2024,"201,000",  
9/21/2024,"204,000",  
9/22/2024,"205,000",  
9/23/2024,"205,000",  
9/24/2024,"204,000",  
9/25/2024,"202,000",  
9/26/2024,"207,000",  
9/27/2024,"202,000",  
9/28/2024,"185,000",  
9/29/2024,"174,000",  
9/30/2024,"173,000",  
10/1/2024,"174,000",  
10/2/2024,"181,000",  
10/3/2024,"195,000",  
10/4/2024,"216,000",  
10/5/2024,"244,000",  
10/6/2024,"268,000",  
10/7/2024,"289,000",  
10/8/2024,"298,000",  
10/9/2024,"302,000",  
10/10/2024,"293,000",  
10/11/2024,"280,000",  
10/12/2024,"268,000",  
10/13/2024,"261,000",  
10/14/2024,"251,000",  
10/15/2024,"244,000",  
10/16/2024,"244,000",  
10/17/2024,"232,000",  
10/18/2024,"213,000",  
10/19/2024,"204,000",  
10/20/2024,"197,000",  
10/21/2024,"189,000",  
10/22/2024,"181,000",  
10/23/2024,"173,000",  
10/24/2024,"167,000",  
10/25/2024,"167,000",  
10/26/2024,"162,000",  
10/27/2024,"161,000",  
10/28/2024,"162,000",  
10/29/2024,"165,000",  
10/30/2024,"167,000",  
10/31/2024,"162,000",  
11/1/2024,"162,000",  
11/2/2024,"161,000",  
11/3/2024,"162,000",  
11/4/2024,"170,000",  
11/5/2024,"174,000",  
11/6/2024,"167,000",  
11/7/2024,"173,000",  
11/8/2024,"189,000",  
11/9/2024,"213,000",  
11/10/2024,"238,000",  
11/11/2024,"263,000",  
11/12/2024,"278,000",  
11/13/2024,"283,000",  
11/14/2024,"302,000",  
11/15/2024,"321,000",  
11/16/2024,"338,000",  
11/17/2024,"351,000",  
11/18/2024,"364,000",  
11/19/2024,"381,000",  
11/20/2024,"389,000",  
11/21/2024,"389,000",  
11/22/2024,"385,000",  
11/23/2024,"380,000",  
11/24/2024,"377,000",  
11/25/2024,"373,000",  
11/26/2024,"360,000",  
11/27/2024,"347,000",  
11/28/2024,"335,000",  
11/29/2024,"326,000",  
11/30/2024,"315,000",
